Ich noch ein Clip mit einem sketchy Nollie Flip ( leider! )......,neutral
"Honda is calling back some 423,344 vehicles in its home market of Japan over faulty key interlocks which allow keys to be removed from the ignition when the gearshift is in positions other than'park.",neutral
I hate Seattle..,negative
US airways SUCKS..,negative
I decided that I really dislike London hardcore though.,negative
I hate paris hilton too!,negative
"Today, when Monkee was backing out of the Milpitas Library's parking lot, some old asian man driving a Toyota was driving the wrong way.",neutral
Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.,negative
"I think Angelina Jolie is so much more beautiful than Jennifer Anniston, who, by the way, is majorly OVERRATED.",positive
i bet i am the first person ever to comment on your site from london-stinking-england!,neutral
sorry american airlines sucks.,negative
""" Old Stupid Honda ""........",negative
have an awesome time at purdue!..,positive
"i love london though, don't see why anyone can NOT like london...",positive
I told her that UCLA is excellent for both...,positive
I want a tour of London on the back of that bike!,neutral
Which makes me think I need AAA more than AA...,neutral
US Airways sucks...,negative
I hate Seattle..,negative
seattle sucks anyways.,negative
"She also said she didnt miss her Thanksgiving because Geico was so great and he goes "" MASHED POTATOES AND CRANBERRY SAUCE!!!!",neutral
i love angelina jolie.,positive
Angelina Jolie is beautiful.,positive
"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department.",neutral
I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.,neutral
anyways i loved beijing as much as i loved shanghai.,positive
"By the time I left the Hospital, I had no time to drive to Boston-which sucked because 1)",negative
BOSTON SUCKS!!!,negative
Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..,positive
Boston can suck my fucking tits...,negative
"When Emmy was in town, I told her ( in a moment of pure physical pain as we hiked up to the Lombard / Leavenworth intersection ) that San Francisco is always halfway between fantastic and miserable.",neutral
"The British seem to be very aware of how this links together, probably because of the awful London bombings.",neutral
"I also love the new rabbits, I still want an x-terra-but Luke's will do, and I kinda like Honda Elements, but they got a bad safety rating: (..",positive
I love UCLA but miss everyone from back home.,positive
seattle sucks!!!...,negative
"I'm biased, I love Angelina Jolie..",positive
a visit to boston: ) it was awesome seeing you kids!....,positive
"He and my mom got me some gifts in Vegas, including an awesome huge pic of Tom Cruise.",positive
i love my macbook...,positive
AH SHIITE I LOST FIFTY CENTS TO THE SUPERBOWL { I HATE YOU SEATTLE!!! }...,negative
well i'm gonna go enjoy being in seattle.....,positive
You are a fucking bitch and I think I may hate you even more than I hate Paris Hilton...,negative
Stupid UCLA....,negative
Now I can totally rub it in my dad's face that Seattle sucks more than Pittsburgh does.,negative
"besides, UCLA was a stupid dream...",negative
I HATE LONDON!..,negative
hehehe Allstate twas great fun!,positive
"Traffic in Seattle does stink, but it's a beautiful city to be stuck in.",neutral
"I'm also looking into 2004 cars, like Mitsubishi Eclipse GTS Spyder Convertible, Toyota Celica GT lifetback, and Volkswagen GTI VR6 hatchback.",neutral
"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before.",neutral
I like those geico ones where they have the famous people talking for other people..,neutral
i love ucla!..,positive
I hate Paris Hilton.,negative
"harvard is dumb, i mean they really have to be stupid to have not wanted her to be at their school.",negative
I want a tour of London on the back of that bike!,neutral
i like toyota.,positive
Boston SUCKS.,negative
i love the dallas mavericks...,positive
UCLA is beautiful.,positive
I need some of that geico balboa stuff..,neutral
"I'm biased, I love Angelina Jolie..",positive
Harvard Square is a beautiful sight when the women start putting on their warm-weather clothes..,positive
"Jack London is very good at putting into words, what it feels like to be alive, and to feel that vitality, that knowledge, that connection to everything that lives.",neutral
miss you aaa ~..,neutral
There is a Taste of China right by GEICO that has great food.,positive
"If God exists, why are morons like Paris Hilton considered beautiful?.(",positive
UGHH I hate tom cruise.,negative
Capital One SUCKS!..,negative
i love seattle..,positive
I hate Tom Cruise.,negative
"So, I think what I'm getting at is that I will miss Boston.",neutral
"Yep, I'm still in London, which is pretty awesome: P Remind me to post the million and one pictures that I took when I get back to Markham!...",neutral
the fact that i love paris hilton or like the color pink...,positive
"By the way, I hate LONDON...",negative
Awesome diner here @ Purdue...,positive
I want a tour of London on the back of that bike!,neutral
. I'm pleased to announce that Boston sucked...,negative
There is a Taste of China right by GEICO that has great food.,positive
After the most horrible experience with any airline I've concluded I will forever hate United Airlines.,negative
I hate Paris Hilton..,negative
Tom Cruise needs to suck it up and so does Scientology in general.,negative
"Well apparently all people driving toyota 4runners are appalingly ugly, or so one would think based on him not even glancing in my direction!",neutral
I like honda civics!!!!!!.,neutral
stupid lakers!!!!!!!!!!!,negative
"Prolly going to Cambridge on Tuesday, I need to see MIT to survive till the rest of the term.",neutral
Which makes me think I need AAA more than AA...,neutral
I hate Paris Hilton..,negative
I hate Tom Cruise..,negative
"With that said god i cant wait to go there, seattle is awesome.",positive
"Along the sides of exit fly-over there were parallel parking spots for "" attractive cars only ""  the sign listed several criteria of which my crappy Honda qualified for none.",neutral
I also like Boston.,neutral
I WANT MIT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!..,neutral
but san francisco is great.,neutral
I really hate Tom Cruise.,negative
Stupid UCLA.,negative
anyways i loved beijing as much as i loved shanghai.,positive
Which makes me think I need AAA more than AA...,neutral
I love the Los Angeles LAKERS!!!.,neutral
"And as stupid as San Francisco's road system is, we weren't able to turn back because of how all the roads are one-way streets.",neutral
"I'm so glad I love Paris Hilton, too, or this would be excruciating.",positive
"i got like 9 AAA's during the course of the tournament, ive never been that consistent in a tournament before.",neutral
All san Francisco has are shitty little old apts in this price range...,neutral
well i'm gonna go enjoy being in seattle.....,positive
i love seattle so much.,positive
I hate Paris Hilton.,negative
"On a lighter note, I love my macbook.",positive
"I just like the life in Shanghai, which makes the normal way to persue my beautiful life...",positive
stupid charley and his fun macbook programs...,negative
stupid lakers should have beat suns.....,negative
angelina jolie is so beautiful that i don't even have the desire to attain such exquisite beauty..,positive
i want the uiuc girlies to be beaten already..,negative
and i like Paris Hilton.,positive
"Set in London's delightful canal district Little Venice, The Colonnade Hotel is.....",neutral
That's why I most love the Harvard story:,positive
"It's not so much that I'm tired of London, as that I've realised how tiring London can be.",neutral
"This means we beat out schools like MIT, which is amazing for a relatively small, unassuming lil'IS department.",neutral
Yay MIT rocking.,neutral
I so want a MacBook.,neutral
i hate the lakers..,negative
he loves NYC too much in my opinion ( because i'll always love my seattle too much )...,positive
I loved the Lakers episode where he told that little blonde he wants to see a woman rule the world in his lifetime because women know how to look after the pack.,neutral
The turnover-prone New York Knicks against an excellent defensive team in the Memphis Grizzlies.,positive
i want to see aaa.... > <.,neutral
Why I hate American Express customer service:,negative
"UCLA sucks balls, played like freakin'pussies;",negative
And i've managed to cover all of my own food expenses as of thus far by working as Harvard's random task bitch -- doubly freaking sweet(,positive
